Parcel,Year,Transect,Transect Unique ID,Species,Lifecycle,Lifeform,Vegetation Type,Hits,Cover (%)
LAW129_118,2025,1,LAW129_1,ATCA2,Perennial,Shrub,shrub,10,5
LAW129_118,2025,2,LAW129_2,ATCA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,3,LAW129_3,ATCA2,Perennial,Shrub,shrub,1,0.5
LAW129_118,2025,5,LAW129_5,ATCA2,Perennial,Shrub,shrub,8,4
LAW129_118,2025,6,LAW129_6,ATCA2,Perennial,Shrub,shrub,10,5
LAW129_118,2025,7,LAW129_7,ATCA2,Perennial,Shrub,shrub,8,4
LAW129_118,2025,8,LAW129_8,ATCA2,Perennial,Shrub,shrub,19,9.5
LAW129_118,2025,10,LAW129_10,ATCA2,Perennial,Shrub,shrub,14,7
LAW129_118,2025,12,LAW129_12,ATCA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,13,LAW129_13,ATCA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,14,LAW129_14,ATCA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,15,LAW129_15,ATCA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,17,LAW129_17,ATCA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,21,LAW129_21,ATCA2,Perennial,Shrub,shrub,1,0.5
LAW129_118,2025,6,LAW118_6,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,8,LAW118_8,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,10,LAW118_10,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,11,LAW118_11,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,13,LAW118_13,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,14,LAW118_14,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,1,LAW129_1,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,2,LAW129_2,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,3,LAW129_3,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,5,LAW129_5,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,6,LAW129_6,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,7,LAW129_7,COAR4,Perennial,Herb,weed,1,0.5
LAW129_118,2025,8,LAW129_8,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,10,LAW129_10,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,12,LAW129_12,COAR4,Perennial,Herb,weed,10,5
LAW129_118,2025,13,LAW129_13,COAR4,Perennial,Herb,weed,1,0.5
LAW129_118,2025,14,LAW129_14,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,15,LAW129_15,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,17,LAW129_17,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,21,LAW129_21,COAR4,Perennial,Herb,weed,0,0
LAW129_118,2025,6,LAW118_6,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,8,LAW118_8,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,10,LAW118_10,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,11,LAW118_11,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,13,LAW118_13,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,14,LAW118_14,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,1,LAW129_1,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,2,LAW129_2,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,3,LAW129_3,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,5,LAW129_5,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,6,LAW129_6,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,7,LAW129_7,KRLA2,Perennial,Shrub,shrub,4,2
LAW129_118,2025,8,LAW129_8,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,10,LAW129_10,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,12,LAW129_12,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,13,LAW129_13,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,14,LAW129_14,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,15,LAW129_15,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,17,LAW129_17,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,21,LAW129_21,KRLA2,Perennial,Shrub,shrub,0,0
LAW129_118,2025,6,LAW118_6,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,8,LAW118_8,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,10,LAW118_10,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,11,LAW118_11,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,13,LAW118_13,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,14,LAW118_14,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,1,LAW129_1,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,2,LAW129_2,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,3,LAW129_3,IVAX,Perennial,Herb,weed,2,1
LAW129_118,2025,5,LAW129_5,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,6,LAW129_6,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,7,LAW129_7,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,8,LAW129_8,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,10,LAW129_10,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,12,LAW129_12,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,13,LAW129_13,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,14,LAW129_14,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,15,LAW129_15,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,17,LAW129_17,IVAX,Perennial,Herb,weed,0,0
LAW129_118,2025,21,LAW129_21,IVAX,Perennial,Herb,weed,0,0
LAW090,2025,61,LAW090_61,SAVE4,Perennial,Shrub,shrub,11,5.5
LAW090,2025,61,LAW090_61,ATPO,Perennial,Shrub,shrub,7,3.5
LAW090,2025,61,LAW090_61,ATTO,Perennial,Shrub,shrub,10,5
LAW090,2025,62,LAW090_62,ATTO,Perennial,Shrub,shrub,31,15.5
LAW090,2025,62,LAW090_62,ATCA2,Perennial,Shrub,shrub,5,2.5
LAW090,2025,62,LAW090_62,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW090,2025,63,LAW090_63,ATCA2,Perennial,Shrub,shrub,4,2
LAW090,2025,64,LAW090_64,SATR12,Annual,Herb,weed,7,3.5
LAW090,2025,64,LAW090_64,ATCA2,Perennial,Shrub,shrub,13,6.5
LAW090,2025,64,LAW090_64,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW090,2025,65,LAW090_65,ATTO,Perennial,Shrub,shrub,23,11.5
LAW090,2025,65,LAW090_65,SATR12,Annual,Herb,weed,2,1
LAW090,2025,65,LAW090_65,COAR4,Perennial,Herb,weed,1,0.5
LAW090,2025,66,LAW090_66,ATPO,Perennial,Shrub,shrub,12,6
LAW090,2025,66,LAW090_66,SATR12,Annual,Herb,weed,3,1.5
LAW090,2025,66,LAW090_66,KRLA2,Perennial,Shrub,shrub,4,2
LAW090,2025,67,LAW090_67,ATTO,Perennial,Shrub,shrub,7,3.5
LAW090,2025,67,LAW090_67,SATR12,Annual,Herb,weed,2,1
LAW090,2025,67,LAW090_67,ATCA2,Perennial,Shrub,shrub,17,8.5
LAW090,2025,68,LAW090_68,SATR12,Annual,Herb,weed,3,1.5
LAW090,2025,68,LAW090_68,ATPO,Perennial,Shrub,shrub,4,2
LAW090,2025,68,LAW090_68,ATCA2,Perennial,Shrub,shrub,13,6.5
LAW090,2025,69,LAW090_69,SATR12,Annual,Herb,weed,3,1.5
LAW090,2025,69,LAW090_69,ATTO,Perennial,Shrub,shrub,4,2
LAW090,2025,69,LAW090_69,SAVE4,Perennial,Shrub,shrub,1,0.5
LAW090,2025,69,LAW090_69,ATPO,Perennial,Shrub,shrub,5,2.5
LAW090,2025,70,LAW090_70,ERNA10,Perennial,Shrub,shrub,11,5.5
LAW090,2025,70,LAW090_70,ATCA2,Perennial,Shrub,shrub,6,3
LAW090,2025,71,LAW090_71,ATPO,Perennial,Shrub,shrub,8,4
LAW090,2025,71,LAW090_71,KRLA2,Perennial,Shrub,shrub,1,0.5
LAW090,2025,71,LAW090_71,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW090,2025,71,LAW090_71,ATCA2,Perennial,Shrub,shrub,1,0.5
LAW090,2025,72,LAW090_72,ATPO,Perennial,Shrub,shrub,16,8
LAW090,2025,72,LAW090_72,KRLA2,Perennial,Shrub,shrub,1,0.5
LAW090,2025,72,LAW090_72,SATR12,Annual,Herb,weed,7,3.5
LAW090,2025,72,LAW090_72,ATCA2,Perennial,Shrub,shrub,4,2
LAW090,2025,73,LAW090_73,ATPO,Perennial,Shrub,shrub,15,7.5
LAW090,2025,73,LAW090_73,KRLA2,Perennial,Shrub,shrub,3,1.5
LAW090,2025,73,LAW090_73,SATR12,Annual,Herb,weed,5,2.5
LAW090,2025,73,LAW090_73,ERNA10,Perennial,Shrub,shrub,6,3
LAW090,2025,73,LAW090_73,ATCA2,Perennial,Shrub,shrub,20,10
LAW090,2025,74,LAW090_74,ATPO,Perennial,Shrub,shrub,27,13.5
LAW090,2025,74,LAW090_74,ATCA2,Perennial,Shrub,shrub,8,4
LAW090,2025,75,LAW090_75,ATPO,Perennial,Shrub,shrub,34,17
LAW090,2025,76,LAW090_76,ATPO,Perennial,Shrub,shrub,20,10
LAW090,2025,76,LAW090_76,ATCA2,Perennial,Shrub,shrub,2,1
LAW090,2025,76,LAW090_76,ERNA10,Perennial,Shrub,shrub,7,3.5
LAW090,2025,77,LAW090_77,ATPO,Perennial,Shrub,shrub,22,11
LAW090,2025,77,LAW090_77,ATCA2,Perennial,Shrub,shrub,7,3.5
LAW090,2025,78,LAW090_78,ATPO,Perennial,Shrub,shrub,22,11
LAW090,2025,78,LAW090_78,ATCA2,Perennial,Shrub,shrub,9,4.5
LAW090,2025,78,LAW090_78,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW090,2025,78,LAW090_78,SATR12,Annual,Herb,weed,3,1.5
LAW090,2025,79,LAW090_79,ATPO,Perennial,Shrub,shrub,11,5.5
LAW090,2025,79,LAW090_79,SATR12,Annual,Herb,weed,5,2.5
LAW090,2025,79,LAW090_79,ATTO,Perennial,Shrub,shrub,2,1
LAW090,2025,79,LAW090_79,KRLA2,Perennial,Shrub,shrub,1,0.5
LAW090,2025,80,LAW090_80,ATPO,Perennial,Shrub,shrub,33,16.5
LAW090,2025,80,LAW090_80,ATCA2,Perennial,Shrub,shrub,1,0.5
LAW090,2025,80,LAW090_80,SATR12,Annual,Herb,weed,2,1
LAW090,2025,80,LAW090_80,ATTO,Perennial,Shrub,shrub,2,1
LAW090,2025,1,LAW090_1,ATCA2,Perennial,Shrub,shrub,26,13
LAW090,2025,1,LAW090_1,SATR12,Annual,Herb,weed,2,1
LAW090,2025,1,LAW090_1,ERNA10,Perennial,Shrub,shrub,2,1
LAW090,2025,2,LAW090_2,ATCA2,Perennial,Shrub,shrub,5,2.5
LAW090,2025,2,LAW090_2,SATR12,Annual,Herb,weed,3,1.5
LAW090,2025,2,LAW090_2,ATPO,Perennial,Shrub,shrub,7,3.5
LAW090,2025,3,LAW090_3,ATCA2,Perennial,Shrub,shrub,8,4
LAW090,2025,3,LAW090_3,ATTO,Perennial,Shrub,shrub,8,4
LAW090,2025,3,LAW090_3,SATR12,Annual,Herb,weed,2,1
LAW090,2025,4,LAW090_4,ATCA2,Perennial,Shrub,shrub,6,3
LAW090,2025,4,LAW090_4,ATPO,Perennial,Shrub,shrub,29,14.5
LAW090,2025,5,LAW090_5,ATCA2,Perennial,Shrub,shrub,13,6.5
LAW090,2025,5,LAW090_5,ATPO,Perennial,Shrub,shrub,22,11
LAW090,2025,5,LAW090_5,SATR12,Annual,Herb,weed,1,0.5
LAW090,2025,5,LAW090_5,ATTO,Perennial,Shrub,shrub,1,0.5
LAW090,2025,6,LAW090_6,ATCA2,Perennial,Shrub,shrub,33,16.5
LAW090,2025,6,LAW090_6,SATR12,Annual,Herb,weed,6,3
LAW090,2025,7,LAW090_7,ATCA2,Perennial,Shrub,shrub,7,3.5
LAW090,2025,7,LAW090_7,ATPO,Perennial,Shrub,shrub,11,5.5
LAW090,2025,7,LAW090_7,SATR12,Annual,Herb,weed,2,1
LAW090,2025,7,LAW090_7,KRLA2,Perennial,Shrub,shrub,1,0.5
LAW090,2025,8,LAW090_8,ATTO,Perennial,Shrub,shrub,8,4
LAW090,2025,8,LAW090_8,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW090,2025,8,LAW090_8,ATCA2,Perennial,Shrub,shrub,3,1.5
LAW090,2025,8,LAW090_8,ATPO,Perennial,Shrub,shrub,5,2.5
LAW090,2025,9,LAW090_9,ATPO,Perennial,Shrub,shrub,58,29
LAW090,2025,10,LAW090_10,SATR12,Annual,Herb,weed,2,1
LAW090,2025,10,LAW090_10,ATPO,Perennial,Shrub,shrub,16,8
LAW090,2025,10,LAW090_10,ATCA2,Perennial,Shrub,shrub,3,1.5
LAW090,2025,10,LAW090_10,ATTO,Perennial,Shrub,shrub,1,0.5
LAW090,2025,999,LAW090_999,AMDU2,Perennial,Shrub,shrub,1,0.5
LAW090,2025,999,LAW090_999,ACSP12,Perennial,Grass,grass,1,0.5
LAW090,2025,999,LAW090_999,GRSP,Perennial,Shrub,shrub,1,0.5
LAW090,2025,999,LAW090_999,PSPO,Perennial,Shrub,shrub,1,0.5
LAW090,2025,999,LAW090_999,LEFR2,Perennial,Shrub,shrub,1,0.5
LAW090,2025,999,LAW090_999,PSARM,Perennial,Shrub,shrub,1,0.5
LAW090,2025,999,LAW090_999,ERIN,NA,NA,NA,1,0.5
LAW094,2025,40,LAW094_40,ATPO,Perennial,Shrub,shrub,6,3
LAW094,2025,40,LAW094_40,SATR12,Annual,Herb,weed,9,4.5
LAW094,2025,40,LAW094_40,ATCA2,Perennial,Shrub,shrub,11,5.5
LAW094,2025,40,LAW094_40,KRLA2,Perennial,Shrub,shrub,1,0.5
LAW094,2025,40,LAW094_40,SPAI,Perennial,Grass,grass,1,0.5
LAW094,2025,40,LAW094_40,LEFR2,Perennial,Shrub,shrub,1,0.5
LAW094,2025,42,LAW094_42,ATPO,Perennial,Shrub,shrub,14,7
LAW094,2025,42,LAW094_42,SATR12,Annual,Herb,weed,3,1.5
LAW094,2025,42,LAW094_42,ATCA2,Perennial,Shrub,shrub,7,3.5
LAW094,2025,42,LAW094_42,ERNA10,Perennial,Shrub,shrub,2,1
LAW094,2025,43,LAW094_43,ATPO,Perennial,Shrub,shrub,10,5
LAW094,2025,43,LAW094_43,SATR12,Annual,Herb,weed,4,2
LAW094,2025,43,LAW094_43,ATCA2,Perennial,Shrub,shrub,9,4.5
LAW094,2025,44,LAW094_44,ATPO,Perennial,Shrub,shrub,36,18
LAW094,2025,44,LAW094_44,SATR12,Annual,Herb,weed,6,3
LAW094,2025,45,LAW094_45,ATPO,Perennial,Shrub,shrub,16,8
LAW094,2025,45,LAW094_45,SATR12,Annual,Herb,weed,2,1
LAW094,2025,45,LAW094_45,ATCA2,Perennial,Shrub,shrub,5,2.5
LAW094,2025,46,LAW094_46,ATPO,Perennial,Shrub,shrub,7,3.5
LAW094,2025,46,LAW094_46,SATR12,Annual,Herb,weed,3,1.5
LAW094,2025,46,LAW094_46,KRLA2,Perennial,Shrub,shrub,2,1
LAW094,2025,46,LAW094_46,SPAI,Perennial,Grass,grass,1,0.5
LAW094,2025,46,LAW094_46,ENAC,Perennial,Shrub,shrub,5,2.5
LAW094,2025,47,LAW094_47,SATR12,Annual,Herb,weed,3,1.5
LAW094,2025,47,LAW094_47,ATCA2,Perennial,Shrub,shrub,12,6
LAW094,2025,48,LAW094_48,SATR12,Annual,Herb,weed,7,3.5
LAW094,2025,48,LAW094_48,ATPO,Perennial,Shrub,shrub,1,0.5
LAW094,2025,48,LAW094_48,ATCA2,Perennial,Shrub,shrub,10,5
LAW094,2025,48,LAW094_48,ATTO,Perennial,Shrub,shrub,1,0.5
LAW094,2025,48,LAW094_48,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW094,2025,48,LAW094_48,AMDU2,Perennial,Shrub,shrub,1,0.5
LAW094,2025,49,LAW094_49,SATR12,Annual,Herb,weed,2,1
LAW094,2025,49,LAW094_49,ATPO,Perennial,Shrub,shrub,24,12
LAW094,2025,49,LAW094_49,ATCA2,Perennial,Shrub,shrub,3,1.5
LAW094,2025,49,LAW094_49,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW094,2025,50,LAW094_50,SATR12,Annual,Herb,weed,3,1.5
LAW094,2025,50,LAW094_50,ATPO,Perennial,Shrub,shrub,28,14
LAW094,2025,51,LAW094_51,SATR12,Annual,Herb,weed,5,2.5
LAW094,2025,51,LAW094_51,ATPO,Perennial,Shrub,shrub,3,1.5
LAW094,2025,51,LAW094_51,ATCA2,Perennial,Shrub,shrub,8,4
LAW094,2025,51,LAW094_51,ATTO,Perennial,Shrub,shrub,2,1
LAW094,2025,52,LAW094_52,SATR12,Annual,Herb,weed,12,6
LAW094,2025,52,LAW094_52,ATPO,Perennial,Shrub,shrub,5,2.5
LAW094,2025,53,LAW094_53,SATR12,Annual,Herb,weed,9,4.5
LAW094,2025,53,LAW094_53,ATPO,Perennial,Shrub,shrub,13,6.5
LAW094,2025,53,LAW094_53,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW094,2025,54,LAW094_54,SATR12,Annual,Herb,weed,2,1
LAW094,2025,54,LAW094_54,ATPO,Perennial,Shrub,shrub,2,1
LAW094,2025,54,LAW094_54,ATCA2,Perennial,Shrub,shrub,11,5.5
LAW094,2025,54,LAW094_54,KRLA2,Perennial,Shrub,shrub,2,1
LAW094,2025,54,LAW094_54,SPAI,Perennial,Grass,grass,3,1.5
LAW094,2025,55,LAW094_55,SATR12,Annual,Herb,weed,1,0.5
LAW094,2025,55,LAW094_55,ATCA2,Perennial,Shrub,shrub,10,5
LAW094,2025,55,LAW094_55,ERNA10,Perennial,Shrub,shrub,2,1
LAW094,2025,55,LAW094_55,KRLA2,Perennial,Shrub,shrub,4,2
LAW094,2025,55,LAW094_55,SPAI,Perennial,Grass,grass,1,0.5
LAW094,2025,56,LAW094_56,SATR12,Annual,Herb,weed,6,3
LAW094,2025,56,LAW094_56,ATCA2,Perennial,Shrub,shrub,8,4
LAW094,2025,56,LAW094_56,ERNA10,Perennial,Shrub,shrub,2,1
LAW094,2025,56,LAW094_56,SPAI,Perennial,Grass,grass,1,0.5
LAW094,2025,57,LAW094_57,ATPO,Perennial,Shrub,shrub,3,1.5
LAW094,2025,57,LAW094_57,SATR12,Annual,Herb,weed,15,7.5
LAW094,2025,57,LAW094_57,ATCA2,Perennial,Shrub,shrub,1,0.5
LAW094,2025,57,LAW094_57,ERNA10,Perennial,Shrub,shrub,2,1
LAW094,2025,57,LAW094_57,SPAI,Perennial,Grass,grass,1,0.5
LAW094,2025,58,LAW094_58,ATPO,Perennial,Shrub,shrub,2,1
LAW094,2025,58,LAW094_58,ATTO,Perennial,Shrub,shrub,19,9.5
LAW094,2025,58,LAW094_58,SATR12,Annual,Herb,weed,7,3.5
LAW094,2025,58,LAW094_58,ATCA2,Perennial,Shrub,shrub,2,1
LAW094,2025,59,LAW094_59,SATR12,Annual,Herb,weed,8,4
LAW094,2025,59,LAW094_59,ATCA2,Perennial,Shrub,shrub,14,7
LAW094,2025,59,LAW094_59,ERNA10,Perennial,Shrub,shrub,3,1.5
LAW094,2025,59,LAW094_59,KRLA2,Perennial,Shrub,shrub,1,0.5
LAW094,2025,60,LAW094_60,ATPO,Perennial,Shrub,shrub,7,3.5
LAW094,2025,60,LAW094_60,SATR12,Annual,Herb,weed,7,3.5
LAW094,2025,60,LAW094_60,ATCA2,Perennial,Shrub,shrub,3,1.5
LAW094,2025,60,LAW094_60,SPAI,Perennial,Grass,grass,2,1
LAW094,2025,999,LAW094_999,AMDU2,Perennial,Shrub,shrub,1,0.5
LAW094,2025,999,LAW094_999,SAVE4,Perennial,Shrub,shrub,1,0.5
LAW094,2025,999,LAW094_999,GRSP,Perennial,Shrub,shrub,1,0.5
LAW094,2025,999,LAW094_999,LEFR2,Perennial,Shrub,shrub,1,0.5
LAW094,2025,999,LAW094_999,KRLA2,Perennial,Shrub,shrub,1,0.5
LAW094,2025,999,LAW094_999,ATTO,Perennial,Shrub,shrub,1,0.5
LAW094,2025,999,LAW094_999,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW094,2025,999,LAW094_999,ACSP12,Perennial,Grass,grass,1,0.5
LAW094,2025,999,LAW094_999,ATCO,Perennial,Shrub,shrub,1,0.5
LAW094,2025,999,LAW094_999,ATCA2,Perennial,Shrub,shrub,1,0.5
LAW094,2025,999,LAW094_999,ATPO,Perennial,Shrub,shrub,1,0.5
LAW095,2025,21,LAW095_21,ATCA2,Perennial,Shrub,shrub,2,1
LAW095,2025,21,LAW095_21,ATTO,Perennial,Shrub,shrub,29,14.5
LAW095,2025,21,LAW095_21,ERNA10,Perennial,Shrub,shrub,2,1
LAW095,2025,21,LAW095_21,BAHY,Annual,Herb,weed,1,0.5
LAW095,2025,22,LAW095_22,ATCA2,Perennial,Shrub,shrub,8,4
LAW095,2025,22,LAW095_22,ATTO,Perennial,Shrub,shrub,3,1.5
LAW095,2025,22,LAW095_22,ATPO,Perennial,Shrub,shrub,16,8
LAW095,2025,22,LAW095_22,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW095,2025,23,LAW095_23,ATTO,Perennial,Shrub,shrub,6,3
LAW095,2025,23,LAW095_23,ERNA10,Perennial,Shrub,shrub,7,3.5
LAW095,2025,23,LAW095_23,BAHY,Annual,Herb,weed,3,1.5
LAW095,2025,24,LAW095_24,ATCA2,Perennial,Shrub,shrub,8,4
LAW095,2025,24,LAW095_24,ATTO,Perennial,Shrub,shrub,11,5.5
LAW095,2025,24,LAW095_24,ATPO,Perennial,Shrub,shrub,15,7.5
LAW095,2025,24,LAW095_24,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW095,2025,24,LAW095_24,BAHY,Annual,Herb,weed,1,0.5
LAW095,2025,25,LAW095_25,ATCA2,Perennial,Shrub,shrub,5,2.5
LAW095,2025,25,LAW095_25,ATTO,Perennial,Shrub,shrub,2,1
LAW095,2025,25,LAW095_25,ATPO,Perennial,Shrub,shrub,7,3.5
LAW095,2025,26,LAW095_26,ATCA2,Perennial,Shrub,shrub,1,0.5
LAW095,2025,26,LAW095_26,ATTO,Perennial,Shrub,shrub,3,1.5
LAW095,2025,26,LAW095_26,ERNA10,Perennial,Shrub,shrub,2,1
LAW095,2025,26,LAW095_26,BAHY,Annual,Herb,weed,2,1
LAW095,2025,27,LAW095_27,ATCA2,Perennial,Shrub,shrub,1,0.5
LAW095,2025,27,LAW095_27,ERNA10,Perennial,Shrub,shrub,4,2
LAW095,2025,27,LAW095_27,BAHY,Annual,Herb,weed,3,1.5
LAW095,2025,27,LAW095_27,SPAI,Perennial,Grass,grass,2,1
LAW095,2025,28,LAW095_28,ATPO,Perennial,Shrub,shrub,23,11.5
LAW095,2025,28,LAW095_28,ATCA2,Perennial,Shrub,shrub,3,1.5
LAW095,2025,29,LAW095_29,ATPO,Perennial,Shrub,shrub,4,2
LAW095,2025,29,LAW095_29,BAHY,Annual,Herb,weed,4,2
LAW095,2025,29,LAW095_29,ATCA2,Perennial,Shrub,shrub,2,1
LAW095,2025,29,LAW095_29,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW095,2025,29,LAW095_29,ATTO,Perennial,Shrub,shrub,2,1
LAW095,2025,30,LAW095_30,ATPO,Perennial,Shrub,shrub,21,10.5
LAW095,2025,30,LAW095_30,ATCA2,Perennial,Shrub,shrub,8,4
LAW095,2025,30,LAW095_30,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW095,2025,30,LAW095_30,AMDU2,Perennial,Shrub,shrub,1,0.5
LAW095,2025,31,LAW095_31,BAHY,Annual,Herb,weed,8,4
LAW095,2025,31,LAW095_31,ATCA2,Perennial,Shrub,shrub,4,2
LAW095,2025,31,LAW095_31,SATR12,Annual,Herb,weed,1,0.5
LAW095,2025,32,LAW095_32,ATPO,Perennial,Shrub,shrub,9,4.5
LAW095,2025,32,LAW095_32,BAHY,Annual,Herb,weed,8,4
LAW095,2025,32,LAW095_32,ATCA2,Perennial,Shrub,shrub,4,2
LAW095,2025,32,LAW095_32,SATR12,Annual,Herb,weed,1,0.5
LAW095,2025,33,LAW095_33,ATPO,Perennial,Shrub,shrub,4,2
LAW095,2025,33,LAW095_33,BAHY,Annual,Herb,weed,1,0.5
LAW095,2025,33,LAW095_33,ATCA2,Perennial,Shrub,shrub,5,2.5
LAW095,2025,33,LAW095_33,ERNA10,Perennial,Shrub,shrub,2,1
LAW095,2025,33,LAW095_33,ATTO,Perennial,Shrub,shrub,2,1
LAW095,2025,34,LAW095_34,ATPO,Perennial,Shrub,shrub,6,3
LAW095,2025,34,LAW095_34,BAHY,Annual,Herb,weed,3,1.5
LAW095,2025,34,LAW095_34,ATCA2,Perennial,Shrub,shrub,3,1.5
LAW095,2025,35,LAW095_35,ATCA2,Perennial,Shrub,shrub,9,4.5
LAW095,2025,35,LAW095_35,BAHY,Annual,Herb,weed,5,2.5
LAW095,2025,36,LAW095_36,SATR12,Annual,Herb,weed,1,0.5
LAW095,2025,36,LAW095_36,ATCA2,Perennial,Shrub,shrub,8,4
LAW095,2025,36,LAW095_36,BAHY,Annual,Herb,weed,1,0.5
LAW095,2025,37,LAW095_37,ATCA2,Perennial,Shrub,shrub,2,1
LAW095,2025,37,LAW095_37,BAHY,Annual,Herb,weed,9,4.5
LAW095,2025,37,LAW095_37,ATTO,Perennial,Shrub,shrub,3,1.5
LAW095,2025,38,LAW095_38,SATR12,Annual,Herb,weed,1,0.5
LAW095,2025,38,LAW095_38,ATCA2,Perennial,Shrub,shrub,6,3
LAW095,2025,38,LAW095_38,BAHY,Annual,Herb,weed,12,6
LAW095,2025,38,LAW095_38,ATPO,Perennial,Shrub,shrub,4,2
LAW095,2025,39,LAW095_39,SATR12,Annual,Herb,weed,1,0.5
LAW095,2025,39,LAW095_39,ATCA2,Perennial,Shrub,shrub,6,3
LAW095,2025,39,LAW095_39,BAHY,Annual,Herb,weed,5,2.5
LAW095,2025,39,LAW095_39,ATPO,Perennial,Shrub,shrub,9,4.5
LAW095,2025,40,LAW095_40,ATCA2,Perennial,Shrub,shrub,6,3
LAW095,2025,40,LAW095_40,BAHY,Annual,Herb,weed,4,2
LAW095,2025,40,LAW095_40,ATPO,Perennial,Shrub,shrub,4,2
LAW095,2025,40,LAW095_40,ATTO,Perennial,Shrub,shrub,1,0.5
LAW095,2025,999,LAW095_999,ERNA10,Perennial,Shrub,shrub,1,0.5
LAW095,2025,999,LAW095_999,ATPO,Perennial,Shrub,shrub,1,0.5
LAW095,2025,999,LAW095_999,ATCA2,Perennial,Shrub,shrub,1,0.5
LAW095,2025,999,LAW095_999,LEFR2,Perennial,Shrub,shrub,1,0.5
LAW095,2025,999,LAW095_999,KRLA2,Perennial,Shrub,shrub,1,0.5
LAW095,2025,999,LAW095_999,ATTO,Perennial,Shrub,shrub,1,0.5
