parcel,transect,species,hits,year,CommonName,Lifecycle,Lifeform,percent_cover
LAW039,6,SAVE4,8,2023,Greasewood,Perennial,Shrub,8
LAW039,6,SATR12,7,2023,"Tumbleweed /thistle, Russian",Annual,Herb,7
LAW039,6,ATCO,2,2023,Shadscale,Perennial,Shrub,2
LAW039,6,ERIOG,4,2023,Buckwheat,Annual/Perennial,Herb_Shrub,4
LAW039,8,SAVE4,9,2023,Greasewood,Perennial,Shrub,9
LAW039,8,SATR12,2,2023,"Tumbleweed /thistle, Russian",Annual,Herb,2
LAW039,8,ATCO,12,2023,Shadscale,Perennial,Shrub,12
LAW039,8,ERIOG,1,2023,Buckwheat,Annual/Perennial,Herb_Shrub,1
LAW039,8,PSARM,1,2023,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW039,12,SAVE4,5,2023,Greasewood,Perennial,Shrub,5
LAW039,12,SATR12,4,2023,"Tumbleweed /thistle, Russian",Annual,Herb,4
LAW039,12,ATCO,3,2023,Shadscale,Perennial,Shrub,3
LAW039,12,ERIOG,2,2023,Buckwheat,Annual/Perennial,Herb_Shrub,2
LAW039,11,SATR12,8,2023,"Tumbleweed /thistle, Russian",Annual,Herb,8
LAW039,11,ATCO,14,2023,Shadscale,Perennial,Shrub,14
LAW039,11,ERIOG,1,2023,Buckwheat,Annual/Perennial,Herb_Shrub,1
LAW039,11,PSPO,1,2023,"dalea, Dotted",Perennial,Shrub,1
LAW039,5,SAVE4,6,2023,Greasewood,Perennial,Shrub,6
LAW039,5,SATR12,4,2023,"Tumbleweed /thistle, Russian",Annual,Herb,4
LAW039,5,ATCO,2,2023,Shadscale,Perennial,Shrub,2
LAW039,5,PSARM,4,2023,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW039,2,SAVE4,11,2023,Greasewood,Perennial,Shrub,11
LAW039,2,PSARM,4,2023,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW039,2,ATCO,1,2023,Shadscale,Perennial,Shrub,1
LAW039,10,SAVE4,6,2023,Greasewood,Perennial,Shrub,6
LAW039,10,PSARM,5,2023,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW039,1,SAVE4,11,2023,Greasewood,Perennial,Shrub,11
LAW039,1,PSARM,2,2023,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW039,1,ATCO,4,2023,Shadscale,Perennial,Shrub,4
LAW039,7,PSARM,2,2023,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW039,7,ATCO,3,2023,Shadscale,Perennial,Shrub,3
LAW039,7,ERIOG,5,2023,Buckwheat,Annual/Perennial,Herb_Shrub,5
LAW039,7,SATR12,8,2023,"Tumbleweed /thistle, Russian",Annual,Herb,8
LAW039,9,ATCO,11,2023,Shadscale,Perennial,Shrub,11
LAW039,9,ERIOG,1,2023,Buckwheat,Annual/Perennial,Herb_Shrub,1
LAW039,9,SATR12,1,2023,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW039,3,SATR12,1,2023,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW039,3,PSARM,6,2023,"indigo bush, Northern Mojave",Perennial,Shrub,6
LAW039,3,SAVE4,7,2023,Greasewood,Perennial,Shrub,7
LAW039,3,ATCO,7,2023,Shadscale,Perennial,Shrub,7
LAW039,4,SATR12,5,2023,"Tumbleweed /thistle, Russian",Annual,Herb,5
LAW039,4,PSARM,4,2023,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW039,4,SAVE4,5,2023,Greasewood,Perennial,Shrub,5
LAW039,4,ATCO,1,2023,Shadscale,Perennial,Shrub,1
LAW104,1,CHBE4,1,2023,"goosefoot, Pitseed",Annual,Herb,1
LAW104,1,BAHY,5,2023,"bassia, Fivehook",Annual,Herb,5
LAW104,1,SAVE4,14,2023,Greasewood,Perennial,Shrub,14
LAW104,1,ERIOG,3,2023,Buckwheat,Annual/Perennial,Herb_Shrub,3
LAW104,1,ATTO,2,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,2
LAW104,8,SAVE4,10,2023,Greasewood,Perennial,Shrub,10
LAW104,8,ATTO,3,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,3
LAW104,8,SATR12,3,2023,"Tumbleweed /thistle, Russian",Annual,Herb,3
LAW104,2,BAHY,4,2023,"bassia, Fivehook",Annual,Herb,4
LAW104,2,ATTO,18,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,18
LAW104,2,SATR12,1,2023,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW104,2,SPAI,3,2023,"sacaton, Alkali",Perennial,Grass,3
LAW104,7,SAVE4,14,2023,Greasewood,Perennial,Shrub,14
LAW104,7,ATTO,3,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,3
LAW104,7,ATCO,1,2023,Shadscale,Perennial,Shrub,1
LAW104,11,BAHY,1,2023,"bassia, Fivehook",Annual,Herb,1
LAW104,11,ATTO,5,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,5
LAW104,11,SATR12,11,2023,"Tumbleweed /thistle, Russian",Annual,Herb,11
LAW104,11,HAGL,6,2023,Halogeton,Annual,Herb,6
LAW104,11,ATSE2,1,2023,Bractscale,Annual,Herb,1
LAW104,6,SATR12,20,2023,"Tumbleweed /thistle, Russian",Annual,Herb,20
LAW104,6,HAGL,1,2023,Halogeton,Annual,Herb,1
LAW104,6,SAVE4,1,2023,Greasewood,Perennial,Shrub,1
LAW104,6,ATTO,6,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,6
LAW104,6,BAHY,1,2023,"bassia, Fivehook",Annual,Herb,1
LAW104,12,SATR12,5,2023,"Tumbleweed /thistle, Russian",Annual,Herb,5
LAW104,12,SAVE4,7,2023,Greasewood,Perennial,Shrub,7
LAW104,12,ATTO,2,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,2
LAW104,12,ERIOG,1,2023,Buckwheat,Annual/Perennial,Herb_Shrub,1
LAW104,10,SATR12,29,2023,"Tumbleweed /thistle, Russian",Annual,Herb,29
LAW104,10,ATTO,5,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,5
LAW104,10,BAHY,19,2023,"bassia, Fivehook",Annual,Herb,19
LAW104,5,SATR12,17,2023,"Tumbleweed /thistle, Russian",Annual,Herb,17
LAW104,5,HAGL,2,2023,Halogeton,Annual,Herb,2
LAW104,5,ATTO,2,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,2
LAW104,5,CHBE4,1,2023,"goosefoot, Pitseed",Annual,Herb,1
LAW104,4,SATR12,6,2023,"Tumbleweed /thistle, Russian",Annual,Herb,6
LAW104,4,ATTO,8,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,8
LAW104,4,BAHY,33,2023,"bassia, Fivehook",Annual,Herb,33
LAW104,3,SAVE4,9,2023,Greasewood,Perennial,Shrub,9
LAW104,3,SATR12,17,2023,"Tumbleweed /thistle, Russian",Annual,Herb,17
LAW104,3,HAGL,4,2023,Halogeton,Annual,Herb,4
LAW104,3,ATTO,1,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,1
LAW104,3,BAHY,6,2023,"bassia, Fivehook",Annual,Herb,6
LAW104,9,SATR12,3,2023,"Tumbleweed /thistle, Russian",Annual,Herb,3
LAW104,9,HAGL,13,2023,Halogeton,Annual,Herb,13
LAW104,9,ATTO,4,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,4
LAW104,9,BAHY,2,2023,"bassia, Fivehook",Annual,Herb,2
PLC202,11,PSARM,3,2023,"indigo bush, Northern Mojave",Perennial,Shrub,3
PLC202,11,EPNE,10,2023,"ephedra, Nevada",Perennial,Shrub,10
PLC202,11,ATCO,1,2023,Shadscale,Perennial,Shrub,1
PLC202,11,ERIOG,1,2023,Buckwheat,Annual/Perennial,Herb_Shrub,1
PLC202,11,KRLA2,1,2023,Winterfat,Perennial,Shrub,1
PLC202,11,CALI4,1,2023,"Indian paintbrush, Wyoming/Longleaf",Perennial,Herb,1
PLC202,11,TEAX,1,2023,"cotton-thorn, straight-spined",Perennial,Shrub,1
PLC202,3,PSARM,4,2023,"indigo bush, Northern Mojave",Perennial,Shrub,4
PLC202,3,EPNE,4,2023,"ephedra, Nevada",Perennial,Shrub,4
PLC202,3,ERNA10,6,2023,"rabbitbrush, Common",Perennial,Shrub,6
PLC202,3,TEGL,3,2023,"horsebrush, Little",Perennial,Shrub,3
PLC202,3,LYCIU,1,2023,Desert-thorn,Perennial,Shrub,1
PLC202,1,PSARM,7,2023,"indigo bush, Northern Mojave",Perennial,Shrub,7
PLC202,1,EPNE,1,2023,"ephedra, Nevada",Perennial,Shrub,1
PLC202,1,ATCO,4,2023,Shadscale,Perennial,Shrub,4
PLC202,1,SATR12,2,2023,"Tumbleweed /thistle, Russian",Annual,Herb,2
PLC202,1,ERNA10,6,2023,"rabbitbrush, Common",Perennial,Shrub,6
PLC202,1,ARSP,1,2023,"rockcress, Sicklepod",Perennial,Herb,1
PLC202,1,TEGL,1,2023,"horsebrush, Little",Perennial,Shrub,1
PLC202,6,EPNE,3,2023,"ephedra, Nevada",Perennial,Shrub,3
PLC202,6,ATCO,1,2023,Shadscale,Perennial,Shrub,1
PLC202,6,ERNA10,12,2023,"rabbitbrush, Common",Perennial,Shrub,12
PLC202,6,ARTR2,12,2023,"sagebrush, Big",Perennial,Shrub,12
PLC202,12,STEPH,2,2023,Wire-lettuce,Perennial,Herb_Shrub,2
PLC202,12,SATR12,1,2023,"Tumbleweed /thistle, Russian",Annual,Herb,1
PLC202,12,ATTO,13,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,13
PLC202,12,SPAI,2,2023,"sacaton, Alkali",Perennial,Grass,2
PLC202,12,ARTR2,1,2023,"sagebrush, Big",Perennial,Shrub,1
PLC202,7,ATTO,13,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,13
PLC202,7,ERIOG,9,2023,Buckwheat,Annual/Perennial,Herb_Shrub,9
PLC202,7,ARTR2,1,2023,"sagebrush, Big",Perennial,Shrub,1
PLC202,7,SATR12,2,2023,"Tumbleweed /thistle, Russian",Annual,Herb,2
PLC202,7,ERNA10,1,2023,"rabbitbrush, Common",Perennial,Shrub,1
PLC202,7,SPAI,1,2023,"sacaton, Alkali",Perennial,Grass,1
PLC202,9,ATTO,2,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,2
PLC202,9,ARTR2,25,2023,"sagebrush, Big",Perennial,Shrub,25
PLC202,9,SPAI,1,2023,"sacaton, Alkali",Perennial,Grass,1
PLC202,9,ATCO,2,2023,Shadscale,Perennial,Shrub,2
PLC202,9,TEGL,2,2023,"horsebrush, Little",Perennial,Shrub,2
PLC202,10,ATTO,1,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,1
PLC202,10,ARTR2,26,2023,"sagebrush, Big",Perennial,Shrub,26
PLC202,5,ATCO,11,2023,Shadscale,Perennial,Shrub,11
PLC202,5,TEGL,3,2023,"horsebrush, Little",Perennial,Shrub,3
PLC202,5,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC202,5,EPNE,1,2023,"ephedra, Nevada",Perennial,Shrub,1
PLC202,4,ARTR2,9,2023,"sagebrush, Big",Perennial,Shrub,9
PLC202,4,ERNA10,10,2023,"rabbitbrush, Common",Perennial,Shrub,10
PLC202,4,ATCO,6,2023,Shadscale,Perennial,Shrub,6
PLC202,2,PSARM,3,2023,"indigo bush, Northern Mojave",Perennial,Shrub,3
PLC202,2,ATCO,5,2023,Shadscale,Perennial,Shrub,5
PLC202,2,SPAI,40,2023,"sacaton, Alkali",Perennial,Grass,40
PLC202,2,ERIOG,2,2023,Buckwheat,Annual/Perennial,Herb_Shrub,2
PLC202,2,ATTO,2,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,2
PLC202,8,DISP,1,2023,Saltgrass,Perennial,Grass,1
PLC202,8,IVAX,11,2023,"weed, Poverty",Perennial,Herb,11
PLC202,8,ELEOC,19,2023,Spikerush,Perennial,Grass,19
PLC202,8,ERNA10,2,2023,"rabbitbrush, Common",Perennial,Shrub,2
PLC202,8,CEEX,2,2023,"centaury, Exalted",Annual,Herb,2
PLC202,8,HEAN3,2,2023,"sunflower, Annual",Annual,Herb,2
PLC202,8,BAHY,6,2023,"bassia, Fivehook",Annual,Herb,6
PLC202,8,HECU3,2,2023,"heliotrope, Salt",Perennial,Herb,2
PLC219,1,ERIOG,16,2023,Buckwheat,Annual/Perennial,Herb_Shrub,16
PLC219,1,ATTO,5,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,5
PLC219,1,ATPO,5,2023,"saltbush, Allscale",Perennial,Shrub,5
PLC219,1,SATR12,1,2023,"Tumbleweed /thistle, Russian",Annual,Herb,1
PLC219,21,ATCO,2,2023,Shadscale,Perennial,Shrub,2
PLC219,21,SAVE4,11,2023,Greasewood,Perennial,Shrub,11
PLC219,23,SAVE4,13,2023,Greasewood,Perennial,Shrub,13
PLC219,30,ATCO,2,2023,Shadscale,Perennial,Shrub,2
PLC219,30,SAVE4,6,2023,Greasewood,Perennial,Shrub,6
PLC219,10,ATCO,1,2023,Shadscale,Perennial,Shrub,1
PLC219,10,SAVE4,15,2023,Greasewood,Perennial,Shrub,15
PLC219,29,SAVE4,10,2023,Greasewood,Perennial,Shrub,10
PLC219,29,ATCO,3,2023,Shadscale,Perennial,Shrub,3
PLC219,17,SAVE4,8,2023,Greasewood,Perennial,Shrub,8
PLC219,17,ATCO,2,2023,Shadscale,Perennial,Shrub,2
PLC219,17,AMAC2,1,2023,"ragweed, Bur",Annual,Herb,1
PLC219,17,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC219,17,ERNA10,1,2023,"rabbitbrush, Common",Perennial,Shrub,1
PLC219,17,HECU3,4,2023,"heliotrope, Salt",Perennial,Herb,4
PLC219,3,SPAI,6,2023,"sacaton, Alkali",Perennial,Grass,6
PLC219,3,ATTO,25,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,25
PLC219,27,SAVE4,15,2023,Greasewood,Perennial,Shrub,15
PLC219,27,ATCO,3,2023,Shadscale,Perennial,Shrub,3
PLC219,27,ATPA3,1,2023,"saltbush, Parry's",Perennial,Shrub,1
PLC219,27,SUMO,1,2023,"inkweed, Bush",Perennial,Shrub,1
PLC219,32,SAVE4,10,2023,Greasewood,Perennial,Shrub,10
PLC219,32,ATCO,1,2023,Shadscale,Perennial,Shrub,1
PLC219,32,SPAI,1,2023,"sacaton, Alkali",Perennial,Grass,1
PLC219,32,ARTR2,1,2023,"sagebrush, Big",Perennial,Shrub,1
PLC219,8,SPAI,11,2023,"sacaton, Alkali",Perennial,Grass,11
PLC219,8,STEPH,3,2023,Wire-lettuce,Perennial,Herb_Shrub,3
PLC219,8,SAVE4,9,2023,Greasewood,Perennial,Shrub,9
PLC219,14,SPAI,2,2023,"sacaton, Alkali",Perennial,Grass,2
PLC219,14,ATCO,2,2023,Shadscale,Perennial,Shrub,2
PLC219,14,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC219,14,SAVE4,17,2023,Greasewood,Perennial,Shrub,17
PLC219,14,TEAX,1,2023,"cotton-thorn, straight-spined",Perennial,Shrub,1
PLC219,19,SAVE4,11,2023,Greasewood,Perennial,Shrub,11
PLC219,19,PSARM,1,2023,"indigo bush, Northern Mojave",Perennial,Shrub,1
PLC219,19,ERNA10,6,2023,"rabbitbrush, Common",Perennial,Shrub,6
PLC219,19,ATTO,1,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,1
PLC219,19,CORA5,2,2023,"bird's-beak, Bushy",Annual,Herb,2
PLC219,19,SUMO,1,2023,"inkweed, Bush",Perennial,Shrub,1
PLC219,4,SAVE4,8,2023,Greasewood,Perennial,Shrub,8
PLC219,4,ATPA3,5,2023,"saltbush, Parry's",Perennial,Shrub,5
PLC219,4,SUMO,2,2023,"inkweed, Bush",Perennial,Shrub,2
PLC219,12,SAVE4,4,2023,Greasewood,Perennial,Shrub,4
PLC219,12,ATPA3,1,2023,"saltbush, Parry's",Perennial,Shrub,1
PLC219,20,ATCO,7,2023,Shadscale,Perennial,Shrub,7
PLC219,20,SUMO,9,2023,"inkweed, Bush",Perennial,Shrub,9
PLC219,20,SAVE4,5,2023,Greasewood,Perennial,Shrub,5
PLC219,20,ATTO,4,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,4
PLC219,23,ATCO,3,2023,Shadscale,Perennial,Shrub,3
PLC219,23,SAVE4,11,2023,Greasewood,Perennial,Shrub,11
PLC219,23,ERNA10,2,2023,"rabbitbrush, Common",Perennial,Shrub,2
PLC219,23,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC219,5,SUMO,2,2023,"inkweed, Bush",Perennial,Shrub,2
PLC219,5,SAVE4,12,2023,Greasewood,Perennial,Shrub,12
PLC219,5,ERNA10,1,2023,"rabbitbrush, Common",Perennial,Shrub,1
PLC219,5,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC219,5,SPAI,1,2023,"sacaton, Alkali",Perennial,Grass,1
PLC219,2,SAVE4,2,2023,Greasewood,Perennial,Shrub,2
PLC219,2,ATPA3,4,2023,"saltbush, Parry's",Perennial,Shrub,4
PLC219,9,SAVE4,12,2023,Greasewood,Perennial,Shrub,12
PLC219,26,SAVE4,17,2023,Greasewood,Perennial,Shrub,17
PLC219,26,SUMO,1,2023,"inkweed, Bush",Perennial,Shrub,1
PLC219,26,ATCO,3,2023,Shadscale,Perennial,Shrub,3
PLC219,26,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC219,15,SAVE4,8,2023,Greasewood,Perennial,Shrub,8
PLC219,15,SUMO,4,2023,"inkweed, Bush",Perennial,Shrub,4
PLC219,15,ATCO,11,2023,Shadscale,Perennial,Shrub,11
PLC219,15,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC219,15,SPAI,7,2023,"sacaton, Alkali",Perennial,Grass,7
PLC219,22,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC219,22,SPAI,16,2023,"sacaton, Alkali",Perennial,Grass,16
PLC219,22,ERNA10,3,2023,"rabbitbrush, Common",Perennial,Shrub,3
PLC219,7,SAVE4,5,2023,Greasewood,Perennial,Shrub,5
PLC219,7,SPAI,3,2023,"sacaton, Alkali",Perennial,Grass,3
PLC219,7,ERNA10,14,2023,"rabbitbrush, Common",Perennial,Shrub,14
PLC219,6,SAVE4,15,2023,Greasewood,Perennial,Shrub,15
PLC219,6,ATPA3,3,2023,"saltbush, Parry's",Perennial,Shrub,3
PLC219,11,SAVE4,12,2023,Greasewood,Perennial,Shrub,12
PLC219,11,ATCO,1,2023,Shadscale,Perennial,Shrub,1
PLC219,11,SUMO,1,2023,"inkweed, Bush",Perennial,Shrub,1
PLC219,31,SAVE4,6,2023,Greasewood,Perennial,Shrub,6
PLC219,31,SUMO,9,2023,"inkweed, Bush",Perennial,Shrub,9
PLC219,18,SAVE4,10,2023,Greasewood,Perennial,Shrub,10
PLC219,18,ATCO,6,2023,Shadscale,Perennial,Shrub,6
PLC219,18,SUMO,3,2023,"inkweed, Bush",Perennial,Shrub,3
PLC219,28,SAVE4,11,2023,Greasewood,Perennial,Shrub,11
PLC219,16,SAVE4,4,2023,Greasewood,Perennial,Shrub,4
PLC219,16,ATPA3,1,2023,"saltbush, Parry's",Perennial,Shrub,1
PLC219,16,TEGL,1,2023,"horsebrush, Little",Perennial,Shrub,1
PLC227,16,ATCO,17,2023,Shadscale,Perennial,Shrub,17
PLC227,16,SATR12,4,2023,"Tumbleweed /thistle, Russian",Annual,Herb,4
PLC227,16,ACHY,1,2023,"ricegrass, Indian",Perennial,Grass,1
PLC227,16,ERIOG,1,2023,Buckwheat,Annual/Perennial,Herb_Shrub,1
PLC227,29,ATCO,5,2023,Shadscale,Perennial,Shrub,5
PLC227,29,SATR12,1,2023,"Tumbleweed /thistle, Russian",Annual,Herb,1
PLC227,29,PSPO,5,2023,"dalea, Dotted",Perennial,Shrub,5
PLC227,29,ERNA10,1,2023,"rabbitbrush, Common",Perennial,Shrub,1
PLC227,29,ATCA2,3,2023,"saltbush, Fourwing",Perennial,Shrub,3
PLC227,30,ATCO,4,2023,Shadscale,Perennial,Shrub,4
PLC227,30,PSPO,3,2023,"dalea, Dotted",Perennial,Shrub,3
PLC227,30,SATR12,1,2023,"Tumbleweed /thistle, Russian",Annual,Herb,1
PLC227,30,ERNA10,9,2023,"rabbitbrush, Common",Perennial,Shrub,9
PLC227,30,ATCA2,4,2023,"saltbush, Fourwing",Perennial,Shrub,4
PLC227,15,ATCO,10,2023,Shadscale,Perennial,Shrub,10
PLC227,15,ACHY,1,2023,"ricegrass, Indian",Perennial,Grass,1
PLC227,15,ATCA2,3,2023,"saltbush, Fourwing",Perennial,Shrub,3
PLC227,13,ATCO,1,2023,Shadscale,Perennial,Shrub,1
PLC227,13,ERIOG,2,2023,Buckwheat,Annual/Perennial,Herb_Shrub,2
PLC227,13,PSPO,1,2023,"dalea, Dotted",Perennial,Shrub,1
PLC227,13,ERNA10,2,2023,"rabbitbrush, Common",Perennial,Shrub,2
PLC227,13,ATCA2,13,2023,"saltbush, Fourwing",Perennial,Shrub,13
PLC227,13,SAVE4,7,2023,Greasewood,Perennial,Shrub,7
PLC227,13,CALI4,1,2023,"Indian paintbrush, Wyoming/Longleaf",Perennial,Herb,1
PLC227,13,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC227,25,ATCO,6,2023,Shadscale,Perennial,Shrub,6
PLC227,12,ATCO,12,2023,Shadscale,Perennial,Shrub,12
PLC227,18,ATCO,13,2023,Shadscale,Perennial,Shrub,13
PLC227,24,ATCO,5,2023,Shadscale,Perennial,Shrub,5
PLC227,24,ATCA2,4,2023,"saltbush, Fourwing",Perennial,Shrub,4
PLC227,1,ATCO,6,2023,Shadscale,Perennial,Shrub,6
PLC227,1,ATCA2,5,2023,"saltbush, Fourwing",Perennial,Shrub,5
PLC227,1,CALI4,1,2023,"Indian paintbrush, Wyoming/Longleaf",Perennial,Herb,1
PLC227,1,ERNA10,1,2023,"rabbitbrush, Common",Perennial,Shrub,1
PLC227,7,ATCA2,8,2023,"saltbush, Fourwing",Perennial,Shrub,8
PLC227,7,ERNA10,1,2023,"rabbitbrush, Common",Perennial,Shrub,1
PLC227,7,SATR12,11,2023,"Tumbleweed /thistle, Russian",Annual,Herb,11
PLC227,7,ATTO,2,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,2
PLC227,4,ATCA2,6,2023,"saltbush, Fourwing",Perennial,Shrub,6
PLC227,4,ATCO,2,2023,Shadscale,Perennial,Shrub,2
PLC227,4,PSARM,2,2023,"indigo bush, Northern Mojave",Perennial,Shrub,2
PLC227,10,ATCA2,10,2023,"saltbush, Fourwing",Perennial,Shrub,10
PLC227,10,ERIOG,2,2023,Buckwheat,Annual/Perennial,Herb_Shrub,2
PLC227,10,PSPO,12,2023,"dalea, Dotted",Perennial,Shrub,12
PLC227,31,PSARM,1,2023,"indigo bush, Northern Mojave",Perennial,Shrub,1
PLC227,31,SPAI,1,2023,"sacaton, Alkali",Perennial,Grass,1
PLC227,31,ATPO,4,2023,"saltbush, Allscale",Perennial,Shrub,4
PLC227,5,ATCA2,1,2023,"saltbush, Fourwing",Perennial,Shrub,1
PLC227,5,SPAI,1,2023,"sacaton, Alkali",Perennial,Grass,1
PLC227,5,ATPO,12,2023,"saltbush, Allscale",Perennial,Shrub,12
PLC227,22,ATCA2,9,2023,"saltbush, Fourwing",Perennial,Shrub,9
PLC227,22,PSPO,2,2023,"dalea, Dotted",Perennial,Shrub,2
PLC227,22,ATCO,2,2023,Shadscale,Perennial,Shrub,2
PLC227,22,ERIOG,1,2023,Buckwheat,Annual/Perennial,Herb_Shrub,1
PLC227,17,ATCA2,9,2023,"saltbush, Fourwing",Perennial,Shrub,9
PLC227,17,PSPO,7,2023,"dalea, Dotted",Perennial,Shrub,7
PLC227,17,ATCO,2,2023,Shadscale,Perennial,Shrub,2
PLC227,2,SATR12,58,2023,"Tumbleweed /thistle, Russian",Annual,Herb,58
PLC227,2,ATPO,1,2023,"saltbush, Allscale",Perennial,Shrub,1
PLC227,2,ATTO,2,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,2
PLC227,11,ATCA2,7,2023,"saltbush, Fourwing",Perennial,Shrub,7
PLC227,11,PSPO,1,2023,"dalea, Dotted",Perennial,Shrub,1
PLC227,11,ATCO,4,2023,Shadscale,Perennial,Shrub,4
PLC227,11,SATR12,1,2023,"Tumbleweed /thistle, Russian",Annual,Herb,1
PLC227,11,SAVE4,11,2023,Greasewood,Perennial,Shrub,11
PLC227,11,STEPH,1,2023,Wire-lettuce,Perennial,Herb_Shrub,1
PLC227,3,ATCA2,11,2023,"saltbush, Fourwing",Perennial,Shrub,11
PLC227,3,PSPO,2,2023,"dalea, Dotted",Perennial,Shrub,2
PLC227,3,ATCO,12,2023,Shadscale,Perennial,Shrub,12
PLC227,3,SATR12,3,2023,"Tumbleweed /thistle, Russian",Annual,Herb,3
PLC227,28,ATCO,2,2023,Shadscale,Perennial,Shrub,2
PLC227,28,PSARM,2,2023,"indigo bush, Northern Mojave",Perennial,Shrub,2
PLC227,28,ATCA2,6,2023,"saltbush, Fourwing",Perennial,Shrub,6
PLC227,28,PSPO,9,2023,"dalea, Dotted",Perennial,Shrub,9
PLC227,19,PSARM,1,2023,"indigo bush, Northern Mojave",Perennial,Shrub,1
PLC227,19,ATCA2,9,2023,"saltbush, Fourwing",Perennial,Shrub,9
PLC227,19,PSPO,7,2023,"dalea, Dotted",Perennial,Shrub,7
PLC227,14,ATCA2,15,2023,"saltbush, Fourwing",Perennial,Shrub,15
PLC227,14,PSPO,4,2023,"dalea, Dotted",Perennial,Shrub,4
PLC227,23,ATCA2,12,2023,"saltbush, Fourwing",Perennial,Shrub,12
PLC227,23,PSPO,6,2023,"dalea, Dotted",Perennial,Shrub,6
PLC227,23,ERNA10,1,2023,"rabbitbrush, Common",Perennial,Shrub,1
PLC227,8,ATCA2,18,2023,"saltbush, Fourwing",Perennial,Shrub,18
PLC227,8,PSPO,6,2023,"dalea, Dotted",Perennial,Shrub,6
PLC227,8,ERNA10,1,2023,"rabbitbrush, Common",Perennial,Shrub,1
PLC227,8,ERIOG,1,2023,Buckwheat,Annual/Perennial,Herb_Shrub,1
PLC227,26,ATCA2,5,2023,"saltbush, Fourwing",Perennial,Shrub,5
PLC227,26,ERIOG,2,2023,Buckwheat,Annual/Perennial,Herb_Shrub,2
PLC227,26,SATR12,4,2023,"Tumbleweed /thistle, Russian",Annual,Herb,4
PLC227,32,ATCA2,18,2023,"saltbush, Fourwing",Perennial,Shrub,18
PLC227,32,ERIOG,4,2023,Buckwheat,Annual/Perennial,Herb_Shrub,4
PLC227,32,ERNA10,1,2023,"rabbitbrush, Common",Perennial,Shrub,1
PLC227,20,ATCA2,10,2023,"saltbush, Fourwing",Perennial,Shrub,10
PLC227,20,SATR12,10,2023,"Tumbleweed /thistle, Russian",Annual,Herb,10
PLC227,21,ATCA2,12,2023,"saltbush, Fourwing",Perennial,Shrub,12
PLC227,21,SATR12,2,2023,"Tumbleweed /thistle, Russian",Annual,Herb,2
PLC227,21,ATTO,3,2023,"saltbush, Nevada/Torrey's",Perennial,Shrub,3
PLC227,21,STEPH,2,2023,Wire-lettuce,Perennial,Herb_Shrub,2
PLC227,27,ATCA2,6,2023,"saltbush, Fourwing",Perennial,Shrub,6
PLC227,27,ERNA10,16,2023,"rabbitbrush, Common",Perennial,Shrub,16
PLC227,6,ATPO,2,2023,"saltbush, Allscale",Perennial,Shrub,2
